Title, Iodine
Comment, 
Date, 19/02/2018 14:33:52 
Operator, 
System Name, Undefined
Wavelength(nm),Baseline,Wavelength(nm),iodine_sample,
514.15,0.00551,514.15,0.20431
514.2,0.0055,514.2,0.20298
514.25,0.00549,514.25,0.20194
514.3,0.00548,514.3,0.20148
514.35,0.00547,514.35,0.20184
514.4,0.00546,514.4,0.20267
514.45,0.00546,514.45,0.204
514.5,0.00546,514.5,0.20569
514.55,0.00546,514.55,0.20851
514.6,0.00546,514.6,0.21163
514.65,0.00546,514.65,0.21367
514.7,0.00546,514.7,0.21638
514.75,0.00546,514.75,0.21848
514.8,0.00546,514.8,0.21945
514.85,0.00546,514.85,0.21973
514.9,0.00546,514.9,0.21944
514.95,0.00546,514.95,0.21879
515,0.00546,515,0.21798
515.05,0.00546,515.05,0.21584
515.1,0.00546,515.1,0.21444
515.15,0.00546,515.15,0.21306
515.2,0.00546,515.2,0.21131
515.25,0.00546,515.25,0.20969
515.3,0.00546,515.3,0.20843
515.35,0.00546,515.35,0.20718
515.4,0.00546,515.4,0.20544
515.45,0.00546,515.45,0.20427
515.5,0.00546,515.5,0.20316
515.55,0.00546,515.55,0.20167
515.6,0.00546,515.6,0.20104
515.65,0.00546,515.65,0.20093
515.7,0.00545,515.7,0.2015
515.75,0.00543,515.75,0.20276
515.8,0.00542,515.8,0.20403
515.85,0.00541,515.85,0.20605
515.9,0.0054,515.9,0.20921
515.95,0.00539,515.95,0.21218
516,0.00538,516,0.21456
516.05,0.00537,516.05,0.21732
516.1,0.00536,516.1,0.21949
516.15,0.00535,516.15,0.22054
516.2,0.00534,516.2,0.22114
516.25,0.00532,516.25,0.22102
516.3,0.00532,516.3,0.22024
516.35,0.00531,516.35,0.21925
516.4,0.00531,516.4,0.21749
516.45,0.00531,516.45,0.21559
516.5,0.0053,516.5,0.21444
516.55,0.0053,516.55,0.2126
516.6,0.0053,516.6,0.21112
516.65,0.00529,516.65,0.20993
516.7,0.00529,516.7,0.2087
516.75,0.00528,516.75,0.20716
516.8,0.00528,516.8,0.20599
516.85,0.00528,516.85,0.20502
516.9,0.00527,516.9,0.20353
516.95,0.00527,516.95,0.20238
517,0.00526,517,0.20183
517.05,0.00526,517.05,0.20107
517.1,0.00525,517.1,0.20125
517.15,0.00525,517.15,0.2015
517.2,0.00524,517.2,0.20271
517.25,0.00524,517.25,0.20523
517.3,0.00523,517.3,0.20739
517.35,0.00522,517.35,0.20973
517.4,0.00522,517.4,0.21322
517.45,0.00521,517.45,0.21686
517.5,0.00521,517.5,0.21884
517.55,0.0052,517.55,0.22061
517.6,0.0052,517.6,0.22205
517.65,0.0052,517.65,0.22222
517.7,0.0052,517.7,0.22216
517.75,0.0052,517.75,0.22113
517.8,0.0052,517.8,0.21986
517.85,0.00519,517.85,0.21858
517.9,0.00519,517.9,0.21679
517.95,0.00519,517.95,0.21511
518,0.00519,518,0.21425
518.05,0.00519,518.05,0.21281
518.1,0.00518,518.1,0.21126
518.15,0.00518,518.15,0.21011
518.2,0.00518,518.2,0.20906
518.25,0.00517,518.25,0.20754
518.3,0.00516,518.3,0.20636
518.35,0.00516,518.35,0.20517
518.4,0.00515,518.4,0.20361
518.45,0.00514,518.45,0.20201
